Comment Type,User,Comment,Date,Is Code Owner,Pull Request URL,Author,Author Is Code Owner,Commit SHA,Commit Message
Review,MartinHjelmare,"```suggestion
    extractall_mock = mock.MagicMock()
```",2024-11-01T11:14:06Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
        mock.patch(""pathlib.Path.unlink"") as unlink_mock,
```",2024-11-01T11:15:11Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
,,,2024-10-14T13:15:14Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,9efa5bd608c5fbd0876e876786aa56d4edb2b82c,Early pushout of restore handling for core/container
,,,2024-10-14T13:22:56Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,e880e26c25dc119497ac0f81bff5681a6e593384,Merge branch 'dev' into corebackuprestore
,,,2024-10-14T13:26:56Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,d5f700ccd3540c6063800a9eeaa0624d9b537a00,Adjust after rebase
,,,2024-10-14T13:38:42Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,6db3e723dd23f43b58f8d3db3096e4373406e75c,"Move logging definition, we should only do this if we go ahead with the restore"
,,,2024-10-14T17:14:19Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,2f9122a8fb1cfaef6fb753badb16b5cb7ac80b07,First round
,,,2024-10-15T07:07:27Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,125fd08e0e77271b7d65cbd37dd8948a70fa6329,Merge branch 'dev' of github.com:home-assistant/core into corebackuprestore
,,,2024-10-15T07:09:38Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,3813c6da3114cccb43f2be7bef44bb9644e07dca,More paths
,,,2024-10-15T11:17:11Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,67a1c1d58ff38b7c942b20a488f8788b88218ea0,Merge branch 'dev' of github.com:home-assistant/core into corebackuprestore
,,,2024-10-15T11:21:57Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,5b54276509b01e825948da691eda1e495a300405,Add async_restore_backup to base class
,,,2024-10-15T12:48:39Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,fe33ff5dd03fa2f1d5ae9d7ef022df39a2201674,Block restore of new backup files
,,,2024-10-16T05:19:02Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,961e4aced885a1a47c2cc0973391b38a618d148e,Merge branch 'dev' of github.com:home-assistant/core into corebackuprestore
,,,2024-10-16T05:33:37Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,9c52f2d058d336347e15b25b6a81332f7a3c85cb,manager tests
,,,2024-10-16T05:39:07Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,3b0545245569e748d00b9a1b123765340acb1844,Add websocket test
,,,2024-10-16T05:57:22Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,3d956c35ddd444df0067a2a88e38a6f4df5f5ad7,Add testing to main
,,,2024-10-16T06:35:07Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,1b4d6ea5eb56b7124682797f8695e8392275e3a0,Add coverage for missing backup file
,,,2024-10-16T07:18:41Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,5d9fdebdcb5a8e5e54397c0419fb503cad2d11a0,Catch FileNotFoundError instead
,,,2024-10-29T07:33:55Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,eb039c62d20fa20e995849b65f8cfcce41d2d976,Merge branch 'dev' of github.com:home-assistant/core into corebackuprestore
,,,2024-10-29T07:35:46Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,d316b991aef98f1170e8cb42b465035aa5a2af1b,Patch Path.read_text instead
,,,2024-10-29T07:38:28Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,171556eed1b31aa873e813ee60268fa4e8c42120,Remove HA_RESTORE from keep
,,,2024-10-30T06:06:27Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,059c355bd10a4eece6cbe992314d6729764679e3,Merge branch 'dev' of github.com:home-assistant/core into corebackuprestore
,,,2024-10-30T10:57:40Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,6f0a178ed468165bde697945ae5ce8fe8bc69df6,Use secure paths
,,,2024-10-30T13:40:19Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,5616fc374a4669038ebb6ea96af160333355d5a1,Fix restart test
,,,2024-10-31T14:40:25Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,60ef2c40e61c46169563774249dc2791de651111,extend coverage
,,,2024-10-31T15:05:13Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,8771a8c34d7e12e39f1b46f7de48731c20dc0487,Mock argv
,,,2024-10-31T15:05:31Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,00817723ca0a49644cac1693f636c19e51990aef,Merge branch 'dev' of github.com:home-assistant/core into corebackuprestore
,,,2024-11-01T11:25:33Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,511d040b7a6f7a00d69f3f5cd7dabfa94d094a51,Adjustments
,,,2024-11-01T11:48:52Z,,https://github.com/home-assistant/core/pull/128365,ludeeus,True,fbdd83cedb6040734346c7a6465cdac7d22f6cfb,Merge branch 'dev' into corebackuprestore
Issue,probot-home-assistant[bot],"Hey there @ottowinter, @jesserockz, mind taking a look at this pull request as it has been labeled with an integration (`esphome`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L272) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2022-01-31T03:47:19Z,False,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
Issue,jesserockz,@kbickar Could you add `homeassistant/components/esphome/lock.py` to `.coveragerc` so it gets excluded? (Unless you want to write tests :smile: ),2022-01-31T04:11:11Z,True,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
Review,OttoWinter,"Should be
```suggestion
    @esphome_state_property
```

To make it check first if state is set",2022-01-31T08:13:42Z,True,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
Review,OttoWinter,"Same
```suggestion
    @esphome_state_property
```
",2022-01-31T08:14:08Z,True,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
Review,OttoWinter,"```suggestion
    @esphome_state_property
```
",2022-01-31T08:14:18Z,True,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
Review,OttoWinter,"```suggestion
    @esphome_state_property
```
",2022-01-31T08:14:31Z,True,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
Review,MartinHjelmare,`None` is the default value returned if the key is missing in the dict.,2022-02-15T00:50:42Z,True,https://github.com/home-assistant/core/pull/65280,kbickar,True,,
,,,2022-01-31T03:44:38Z,,https://github.com/home-assistant/core/pull/65280,kbickar,True,42a79cf13c8aab60a0d8db9a5af02b7c8abec146,Support for lock domain in esphome
,,,2022-01-31T04:26:27Z,,https://github.com/home-assistant/core/pull/65280,kbickar,True,c7a2dc57d42048bd8cabb2c67a4e4ca77c1b3e88,Omit tests
,,,2022-01-31T14:59:07Z,,https://github.com/home-assistant/core/pull/65280,kbickar,True,d923138868ff8e108cbe9ec1185206c7a49d45d6,Updated properties to esphome_state_property
,,,2022-01-31T15:44:08Z,,https://github.com/home-assistant/core/pull/65280,kbickar,True,0a629e8757f506eb8d840094a0ef6b62dba11880,linter fix
Issue,home-assistant[bot],"
Hey there @einarhauks, mind taking a look at this pull request as it has been labeled with an integration (`tesla_wall_connector`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L1330) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `tesla_wall_connector` can trigger bot actions by commenting:

- `@home-assistant close` Closes the pull request.
- `@home-assistant rename Awesome new title` Renames the pull request.
- `@home-assistant reopen` Reopen the pull request.
- `@home-assistant unassign tesla_wall_connector` Removes the current integration label and assignees on the pull request, add the integration domain after the command.
- `@home-assistant add-label needs-more-information` Add a label (needs-more-information, problem in dependency, problem in custom component) to the pull request.
- `@home-assistant remove-label needs-more-information` Remove a label (needs-more-information, problem in dependency, problem in custom component) on the pull request.

</details>

",2024-01-12T21:34:02Z,False,https://github.com/home-assistant/core/pull/107909,piitaya,False,,
Issue,jpbede,Should we mark this as a breaking change as someone may already be using the old sensor in their automations? Or has the sensor not yet been released?,2024-01-13T17:33:19Z,True,https://github.com/home-assistant/core/pull/107909,piitaya,False,,
Issue,piitaya,The entity ID of the old sensor will not change because it's already created. And it will be only disabled for new integration setups. ,2024-01-13T18:46:08Z,False,https://github.com/home-assistant/core/pull/107909,piitaya,False,,
Issue,home-assistant[bot],"<!-- ReviewDrafterComment -->
Please take a look at the requested changes, and use the **Ready for review** button when you are done, thanks :+1:

[_Learn more about our pull request process._](https://developers.home-assistant.io/docs/review-process#prs-are-being-drafted-when-changes-are-needed)
",2024-01-14T10:23:06Z,False,https://github.com/home-assistant/core/pull/107909,piitaya,False,,
Review,frenck,"If a state is unknown, we need to return `None`.",2024-01-14T10:22:59Z,True,https://github.com/home-assistant/core/pull/107909,piitaya,False,,
Review,frenck,"```suggestion
          ""not_connected"": ""Vehicle not connected"",
          ""connected"": ""Vehicle connected"",
```",2024-01-31T15:32:37Z,True,https://github.com/home-assistant/core/pull/107909,piitaya,False,,
,,,2024-01-12T21:22:00Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,e07f260ba3f0baba24c7c13c58aaadc65031d851,Add readable state for tesla wall connector
,,,2024-01-12T21:27:09Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,3e3c4e04605c6817804a258922a008f5dc8ac826,Add test
,,,2024-01-12T21:31:00Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,9b6805bffb48a0e2dac21d08289c8e37fca80626,Display raw sensor by default
,,,2024-01-14T12:00:53Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,90281646148c0d546b0ac23d7eb58778ec229b3c,Use none instead of unknown
,,,2024-01-14T18:53:54Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,866d15c7aed5a2edcdfbb3986d0f29adec0bf870,Remove old state from tests
,,,2024-01-14T18:57:03Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,d562104e557aa1325ffe5b9ee0f42060ceb2c729,Rename raw state to status code
,,,2024-01-14T18:59:15Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,4fce389670109d7c326f342dd92312af3d5be5b2,Test unknown
,,,2024-01-31T15:33:21Z,,https://github.com/home-assistant/core/pull/107909,piitaya,False,af366e7eabd0eece6d781a53c8f52d698afef18f,"Update homeassistant/components/tesla_wall_connector/strings.json

Co-authored-by: Franck Nijhof <git@frenck.dev>"
Issue,probot-home-assistant[bot],"Hey there @lawfulchaos, @z-wave-me, mind taking a look at this pull request as it has been labeled with an integration (`zwave_me`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L1204) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2022-04-09T22:04:45Z,False,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Issue,MartinHjelmare,Please remove the old commits that have already been merged from your branch.,2022-04-11T13:19:31Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Issue,PoltoS,@MartinHjelmare one test failed due to timeout. What shall we do with it?,2022-04-12T16:26:26Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Issue,PoltoS,We have introduced the same fix to the previously approved integrations: https://github.com/home-assistant/core/pull/70274,2022-04-19T11:40:47Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Review,MartinHjelmare,"```suggestion
        fan = ZWaveMeFan(controller, new_device)
```",2022-04-18T00:20:54Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Review,MartinHjelmare,"```suggestion
                fan,
```",2022-04-18T00:21:04Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Review,MartinHjelmare,Is the range 0-99 or 0-100?,2022-04-18T00:22:15Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Review,MartinHjelmare,"```suggestion
            self.device.id, f""exact?level={min(percentage, 99)}""
```",2022-04-18T00:23:12Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
Review,PoltoS,Do you mean we should rescale out 0..99 to 0..100?,2022-04-18T17:30:20Z,True,https://github.com/home-assistant/core/pull/69768,PoltoS,True,,
